-60.703447,2.834987,Radar Fixo - 40 kmh@40
-39.724416,-14.141704,Radar Fixo - 40 kmh@40
-39.762739,-14.124846,Radar Fixo - 40 kmh@40
-39.747066,-14.134783,Radar Fixo - 40 kmh@40
-38.401830,-12.123077,Radar Fixo - 40 kmh@40
-51.465358,-29.200087,Radar Fixo - 40 kmh@40
-51.464179,-29.200602,Radar Fixo - 40 kmh@40
-44.573486,-20.068389,Radar Fixo - 40 kmh@40
-44.564410,-20.076113,Radar Fixo - 40 kmh@40
-44.573651,-20.065356,Radar Fixo - 40 kmh@40
-46.524074,-21.794539,Radar Fixo - 40 kmh@40
-46.523448,-21.794662,Radar Fixo - 40 kmh@40
-46.485977,-23.554262,Radar Fixo - 40 kmh@40
-48.125211,-15.809456,Radar Fixo - 40 kmh@40
-46.736196,-22.164331,Radar Fixo - 40 kmh@40
-46.740386,-22.168220,Radar Fixo - 40 kmh@40
-46.685300,-22.122824,Radar Fixo - 40 kmh@40
-46.683580,-22.121610,Radar Fixo - 40 kmh@40
-46.939937,-23.535863,Radar Fixo - 40 kmh@40
-46.939741,-23.535755,Radar Fixo - 40 kmh@40
-46.928217,-23.535690,Radar Fixo - 40 kmh@40
-46.928051,-23.535653,Radar Fixo - 40 kmh@40
-35.287741,-5.760174,Radar Fixo - 40 kmh@40
-35.287626,-5.760235,Radar Fixo - 40 kmh@40
-47.668075,-23.284472,Radar Fixo - 40 kmh@40
-47.696150,-23.293561,Radar Fixo - 40 kmh@40
-42.699488,-21.625993,Radar Fixo - 40 kmh@40
-34.842306,-8.009180,Radar Fixo - 40 kmh@40
-51.095896,-29.905750,Radar Fixo - 40 kmh@40
-53.489594,-28.279273,Radar Fixo - 40 kmh@40
-45.464318,-23.816187,Radar Fixo - 40 kmh@40
-45.606567,-23.781961,Radar Fixo - 40 kmh@40
-45.529588,-23.814160,Radar Fixo - 40 kmh@40
-45.493703,-23.828914,Radar Fixo - 40 kmh@40
-45.571117,-23.790179,Radar Fixo - 40 kmh@40
-40.292377,-20.358418,Radar Fixo - 40 kmh@40
-48.950421,-15.872653,Radar Fixo - 40 kmh@40
-48.954171,-15.866656,Radar Fixo - 40 kmh@40
-48.951860,-15.867267,Radar Fixo - 40 kmh@40
-48.700402,-16.209602,Radar Fixo - 40 kmh@40
-48.609679,-17.769394,Radar Fixo - 40 kmh@40
-51.656665,-20.798097,Radar Fixo - 40 kmh@40
-51.694481,-20.792929,Radar Fixo - 40 kmh@40
-51.694718,-20.792955,Radar Fixo - 40 kmh@40
-51.720727,-20.781727,Radar Fixo - 40 kmh@40
-51.697008,-20.780896,Radar Fixo - 40 kmh@40
-51.700897,-20.787046,Radar Fixo - 40 kmh@40
-51.715203,-20.788368,Radar Fixo - 40 kmh@40
-51.715171,-20.788320,Radar Fixo - 40 kmh@40
-46.360773,-23.493106,Radar Fixo - 40 kmh@40
-46.644030,-23.703644,Radar Fixo - 40 kmh@40
-46.644226,-23.703412,Radar Fixo - 40 kmh@40
-51.722363,-20.794100,Radar Fixo - 40 kmh@40
-46.617958,-23.630363,Radar Fixo - 40 kmh@40
-46.348837,-23.518296,Radar Fixo - 40 kmh@40
-46.348992,-23.518130,Radar Fixo - 40 kmh@40
-46.350751,-23.477784,Radar Fixo - 40 kmh@40
-46.342504,-23.514324,Radar Fixo - 40 kmh@40
-46.342375,-23.514668,Radar Fixo - 40 kmh@40
-48.582296,-25.560250,Radar Fixo - 40 kmh@40
-49.185288,-18.440418,Radar Fixo - 40 kmh@40
-46.323624,-23.636401,Radar Fixo - 40 kmh@40
-46.323468,-23.636355,Radar Fixo - 40 kmh@40
-46.327523,-23.652336,Radar Fixo - 40 kmh@40
-46.332868,-23.658216,Radar Fixo - 40 kmh@40
-46.332886,-23.658153,Radar Fixo - 40 kmh@40
-46.339166,-23.662986,Radar Fixo - 40 kmh@40
-46.339218,-23.662941,Radar Fixo - 40 kmh@40
-46.408937,-23.718117,Radar Fixo - 40 kmh@40
-46.666546,-23.555890,Radar Fixo - 40 kmh@40
-46.614905,-23.670150,Radar Fixo - 40 kmh@40
-46.614942,-23.670000,Radar Fixo - 40 kmh@40
-46.627318,-23.678770,Radar Fixo - 40 kmh@40
-45.256585,-22.868328,Radar Fixo - 40 kmh@40
-45.243082,-22.854924,Radar Fixo - 40 kmh@40
-45.242967,-22.854749,Radar Fixo - 40 kmh@40
-46.620343,-23.663643,Radar Fixo - 40 kmh@40
-41.957716,-18.854771,Radar Fixo - 40 kmh@40
-46.733562,-23.528053,Radar Fixo - 40 kmh@40
-41.793667,-4.289233,Radar Fixo - 40 kmh@40
-52.955942,-22.484769,Radar Fixo - 40 kmh@40
-51.930126,-23.421977,Radar Fixo - 40 kmh@40
-51.914953,-23.426960,Radar Fixo - 40 kmh@40
-49.265965,-25.425120,Radar Fixo - 40 kmh@40
-49.250419,-25.367360,Radar Fixo - 40 kmh@40
-37.080763,-10.909171,Radar Fixo - 40 kmh@40
-37.081065,-10.909246,Radar Fixo - 40 kmh@40
-59.988439,-3.135798,Radar Fixo - 40 kmh@40
-45.695276,-23.772209,Radar Fixo - 40 kmh@40
-51.127826,-30.040167,Radar Fixo - 40 kmh@40
-51.125825,-30.039693,Radar Fixo - 40 kmh@40
-52.416197,-26.874739,Radar Fixo - 40 kmh@40
-52.425814,-26.877371,Radar Fixo - 40 kmh@40
-52.425814,-26.877432,Radar Fixo - 40 kmh@40
-46.840461,-23.215996,Radar Fixo - 40 kmh@40
-46.840658,-23.221364,Radar Fixo - 40 kmh@40
-40.706138,-20.831766,Radar Fixo - 40 kmh@40
-40.923095,-19.508408,Radar Fixo - 40 kmh@40
-45.404650,-23.618450,Radar Fixo - 40 kmh@40
-45.404450,-23.618432,Radar Fixo - 40 kmh@40
-42.550748,-19.035981,Radar Fixo - 40 kmh@40
-42.546187,-19.070274,Radar Fixo - 40 kmh@40
-49.375070,-20.805998,Radar Fixo - 40 kmh@40
-42.008246,-4.051400,Radar Fixo - 40 kmh@40
-49.861588,-22.979273,Radar Fixo - 40 kmh@40
-49.377192,-20.814725,Radar Fixo - 40 kmh@40
-49.212952,-18.415484,Radar Fixo - 40 kmh@40
-49.212678,-18.415053,Radar Fixo - 40 kmh@40
-49.205567,-18.413126,Radar Fixo - 40 kmh@40
-49.207351,-18.413010,Radar Fixo - 40 kmh@40
-48.205003,-18.641004,Radar Fixo - 40 kmh@40
-48.204739,-18.640735,Radar Fixo - 40 kmh@40
-48.179970,-18.640841,Radar Fixo - 40 kmh@40
-48.179309,-18.640581,Radar Fixo - 40 kmh@40
-48.169588,-18.643374,Radar Fixo - 40 kmh@40
-48.154684,-18.645407,Radar Fixo - 40 kmh@40
-41.258602,-3.934899,Radar Fixo - 40 kmh@40
-52.611389,-27.131284,Radar Fixo - 40 kmh@40
-52.609492,-27.121807,Radar Fixo - 40 kmh@40
-52.610824,-27.117572,Radar Fixo - 40 kmh@40
-44.181474,-19.994703,Radar Fixo - 40 kmh@40
-44.131087,-19.947186,Radar Fixo - 40 kmh@40
-46.479677,-23.697436,Radar Fixo - 40 kmh@40
-48.631282,-1.669989,Radar Fixo - 40 kmh@40
-48.594154,-1.498668,Radar Fixo - 40 kmh@40
-48.656704,-1.520706,Radar Fixo - 40 kmh@40
-48.700136,-1.521932,Radar Fixo - 40 kmh@40
-48.700162,-1.521801,Radar Fixo - 40 kmh@40
-46.661470,-23.636962,Radar Fixo - 40 kmh@40
-48.850808,-26.302360,Radar Fixo - 40 kmh@40
-48.820700,-26.298991,Radar Fixo - 40 kmh@40
-48.832409,-26.276651,Radar Fixo - 40 kmh@40
-48.909890,-1.930894,Radar Fixo - 40 kmh@40
-48.611412,-1.509324,Radar Fixo - 40 kmh@40
-48.618459,-1.504153,Radar Fixo - 40 kmh@40
-48.612638,-1.509709,Radar Fixo - 40 kmh@40
-48.618639,-1.505242,Radar Fixo - 40 kmh@40
-48.705103,-1.499757,Radar Fixo - 40 kmh@40
-48.629978,-1.533014,Radar Fixo - 40 kmh@40
-47.492335,-16.111421,Radar Fixo - 40 kmh@40
-47.522404,-16.082361,Radar Fixo - 40 kmh@40
-47.531685,-16.066831,Radar Fixo - 40 kmh@40
-46.742302,-19.198352,Radar Fixo - 40 kmh@40
-46.741388,-19.200121,Radar Fixo - 40 kmh@40
-47.431828,-22.006397,Radar Fixo - 40 kmh@40
-47.432276,-22.004440,Radar Fixo - 40 kmh@40
-51.037473,-30.077650,Radar Fixo - 40 kmh@40
-51.026305,-30.067278,Radar Fixo - 40 kmh@40
-51.022214,-30.065937,Radar Fixo - 40 kmh@40
-54.546208,-20.465950,Radar Fixo - 40 kmh@40
-54.546686,-20.465920,Radar Fixo - 40 kmh@40
-56.081873,-15.626730,Radar Fixo - 40 kmh@40
-56.082364,-15.626416,Radar Fixo - 40 kmh@40
-46.951372,-20.895772,Radar Fixo - 40 kmh@40
-46.947059,-20.893840,Radar Fixo - 40 kmh@40
-51.465833,-25.387634,Radar Fixo - 40 kmh@40
-51.474973,-25.398667,Radar Fixo - 40 kmh@40
-51.478582,-25.386563,Radar Fixo - 40 kmh@40
-51.449575,-25.378494,Radar Fixo - 40 kmh@40
-51.489637,-25.373256,Radar Fixo - 40 kmh@40
-51.494726,-25.393143,Radar Fixo - 40 kmh@40
-51.457040,-25.373509,Radar Fixo - 40 kmh@40
-42.084257,-4.034651,Radar Fixo - 40 kmh@40
-50.384187,-25.876393,Radar Fixo - 40 kmh@40
-43.855260,-16.770487,Radar Fixo - 40 kmh@40
-43.855340,-16.770741,Radar Fixo - 40 kmh@40
-43.489911,-22.985400,Radar Fixo - 40 kmh@40
-41.509061,-17.853842,Radar Fixo - 40 kmh@40
-45.593882,-22.737859,Radar Fixo - 40 kmh@40
-44.470372,-4.046667,Radar Fixo - 40 kmh@40
-46.946834,-19.592532,Radar Fixo - 40 kmh@40
-46.948442,-19.592530,Radar Fixo - 40 kmh@40
-43.472720,-19.946254,Radar Fixo - 40 kmh@40
-43.472903,-19.949986,Radar Fixo - 40 kmh@40
-49.699557,-15.358970,Radar Fixo - 40 kmh@40
-49.699728,-15.362885,Radar Fixo - 40 kmh@40
-56.044222,-15.606168,Radar Fixo - 40 kmh@40
-56.044380,-15.606290,Radar Fixo - 40 kmh@40
-48.854544,-26.284414,Radar Fixo - 40 kmh@40
-67.794727,-10.011464,Radar Fixo - 40 kmh@40
-46.270211,-23.540434,Radar Fixo - 40 kmh@40
-60.918378,2.454708,Radar Fixo - 40 kmh@40
-60.595521,2.616213,Radar Fixo - 40 kmh@40
-60.698273,2.877593,Radar Fixo - 40 kmh@40
-54.678965,-20.548077,Radar Fixo - 40 kmh@40
-48.869538,-26.285608,Radar Fixo - 40 kmh@40
-41.814024,-21.223276,Radar Fixo - 40 kmh@40
-48.832893,-26.330732,Radar Fixo - 40 kmh@40
-48.832459,-26.331547,Radar Fixo - 40 kmh@40
-44.004526,-19.925212,Radar Fixo - 40 kmh@40
-44.002579,-19.925252,Radar Fixo - 40 kmh@40
-52.608812,-27.095231,Radar Fixo - 40 kmh@40
-51.404254,-26.997682,Radar Fixo - 40 kmh@40
-46.141825,-23.849434,Radar Fixo - 40 kmh@40
-46.138931,-23.832083,Radar Fixo - 40 kmh@40
-46.086740,-23.804821,Radar Fixo - 40 kmh@40
-45.602262,-22.753729,Radar Fixo - 40 kmh@40
-45.599547,-22.760892,Radar Fixo - 40 kmh@40
-48.976373,-15.875881,Radar Fixo - 40 kmh@40
-48.976485,-15.851696,Radar Fixo - 40 kmh@40
-45.474915,-22.951678,Radar Fixo - 40 kmh@40
-45.474903,-22.951552,Radar Fixo - 40 kmh@40
-45.553124,-23.016364,Radar Fixo - 40 kmh@40
-44.374772,-15.466848,Radar Fixo - 40 kmh@40
-48.854113,-26.313153,Radar Fixo - 40 kmh@40
-43.614361,-19.325284,Radar Fixo - 40 kmh@40
-48.811562,-26.273164,Radar Fixo - 40 kmh@40
-42.996896,-22.482270,Radar Fixo - 40 kmh@40
-42.996290,-22.481030,Radar Fixo - 40 kmh@40
-42.953134,-22.391792,Radar Fixo - 40 kmh@40
-40.351221,-3.594760,Radar Fixo - 40 kmh@40
-40.351016,-3.593907,Radar Fixo - 40 kmh@40
-49.139966,-15.326797,Radar Fixo - 40 kmh@40
-49.508856,-15.355039,Radar Fixo - 40 kmh@40
-47.337397,-23.403113,Radar Fixo - 40 kmh@40
-54.659536,-16.462553,Radar Fixo - 40 kmh@40
-57.723316,-16.037071,Radar Fixo - 40 kmh@40
-49.200954,-25.524235,Radar Fixo - 40 kmh@40
-46.981613,-23.625950,Radar Fixo - 40 kmh@40
-46.340668,-23.522579,Radar Fixo - 40 kmh@40
-49.121870,-15.326428,Radar Fixo - 40 kmh@40
-49.121967,-15.326533,Radar Fixo - 40 kmh@40
-49.122640,-15.335997,Radar Fixo - 40 kmh@40
-49.130181,-15.334890,Radar Fixo - 40 kmh@40
-49.130287,-15.334755,Radar Fixo - 40 kmh@40
-49.130126,-15.330320,Radar Fixo - 40 kmh@40
-49.117334,-15.321976,Radar Fixo - 40 kmh@40
-49.117248,-15.321882,Radar Fixo - 40 kmh@40
-49.121226,-15.336009,Radar Fixo - 40 kmh@40
-47.907648,-21.821728,Radar Fixo - 40 kmh@40
-47.907774,-21.821035,Radar Fixo - 40 kmh@40
-45.404131,-23.620778,Radar Fixo - 40 kmh@40
-48.243412,-22.256199,Radar Fixo - 40 kmh@40
-48.244268,-22.255712,Radar Fixo - 40 kmh@40
-49.874683,-22.962686,Radar Fixo - 40 kmh@40
-43.652418,-22.392724,Radar Fixo - 40 kmh@40
-43.651798,-22.392179,Radar Fixo - 40 kmh@40
-49.249045,-25.407192,Radar Fixo - 40 kmh@40
-49.248562,-25.407061,Radar Fixo - 40 kmh@40
-49.281214,-25.370961,Radar Fixo - 40 kmh@40
-35.902584,-7.362429,Radar Fixo - 40 kmh@40
-49.202546,-25.420444,Radar Fixo - 40 kmh@40
-48.261157,-15.758674,Radar Fixo - 40 kmh@40
-48.267798,-15.764462,Radar Fixo - 40 kmh@40
-48.242188,-15.761064,Radar Fixo - 40 kmh@40
-48.277962,-15.778437,Radar Fixo - 40 kmh@40
-48.268149,-15.764942,Radar Fixo - 40 kmh@40
-48.261788,-15.759364,Radar Fixo - 40 kmh@40
-48.277990,-15.778304,Radar Fixo - 40 kmh@40
-44.930908,-22.253113,Radar Fixo - 40 kmh@40
-46.656086,-24.110674,Radar Fixo - 40 kmh@40
-46.685623,-24.125939,Radar Fixo - 40 kmh@40
-49.337689,-25.413709,Radar Fixo - 40 kmh@40
-55.562208,-12.287048,Radar Fixo - 40 kmh@40
-56.123920,-15.642781,Radar Fixo - 40 kmh@40
-49.273332,-25.368008,Radar Fixo - 40 kmh@40
-49.535448,-16.293732,Radar Fixo - 40 kmh@40
-48.261249,-22.405031,Radar Fixo - 40 kmh@40
-48.262121,-22.405135,Radar Fixo - 40 kmh@40
-48.961348,-16.306442,Radar Fixo - 40 kmh@40
-48.962770,-16.303380,Radar Fixo - 40 kmh@40
-46.570375,-21.792443,Radar Fixo - 40 kmh@40
-46.531989,-21.784264,Radar Fixo - 40 kmh@40
-51.091912,-26.226024,Radar Fixo - 40 kmh@40
-48.201985,-22.517764,Radar Fixo - 40 kmh@40
-55.725864,-12.538655,Radar Fixo - 40 kmh@40
-48.821824,-26.383840,Radar Fixo - 40 kmh@40
-49.447776,-16.741353,Radar Fixo - 40 kmh@40
-49.448166,-16.738854,Radar Fixo - 40 kmh@40
-55.517084,-11.986638,Radar Fixo - 40 kmh@40
-55.641408,-12.425187,Radar Fixo - 40 kmh@40
-55.729542,-12.560354,Radar Fixo - 40 kmh@40
-55.729591,-12.560413,Radar Fixo - 40 kmh@40
-55.722906,-12.555420,Radar Fixo - 40 kmh@40
-56.123058,-15.658117,Radar Fixo - 40 kmh@40
-56.123097,-15.657868,Radar Fixo - 40 kmh@40
-56.125990,-15.663404,Radar Fixo - 40 kmh@40
-56.126059,-15.663299,Radar Fixo - 40 kmh@40
-56.128765,-15.696870,Radar Fixo - 40 kmh@40
-56.128902,-15.696699,Radar Fixo - 40 kmh@40
-39.580015,-16.350036,Radar Fixo - 40 kmh@40
-39.586332,-16.386207,Radar Fixo - 40 kmh@40
-46.346613,-23.527348,Radar Fixo - 40 kmh@40
-37.622170,-9.930263,Radar Fixo - 40 kmh@40
-45.458794,-22.949763,Radar Fixo - 40 kmh@40
-45.459007,-22.949862,Radar Fixo - 40 kmh@40
-39.556904,-16.580014,Radar Fixo - 40 kmh@40
-44.262523,-2.628080,Radar Fixo - 40 kmh@40
-49.336401,-25.420297,Radar Fixo - 40 kmh@40
-49.337205,-25.419749,Radar Fixo - 40 kmh@40
-48.050567,-15.913215,Radar Fixo - 40 kmh@40
-49.330440,-25.427061,Radar Fixo - 40 kmh@40
-49.201307,-25.525579,Radar Fixo - 40 kmh@40
-45.440003,-23.589609,Radar Fixo - 40 kmh@40
-49.311594,-25.422659,Radar Fixo - 40 kmh@40
-49.321095,-25.426365,Radar Fixo - 40 kmh@40
-46.340558,-23.509981,Radar Fixo - 40 kmh@40
-46.340491,-23.509927,Radar Fixo - 40 kmh@40
-43.791778,-20.642787,Radar Fixo - 40 kmh@40
-39.077780,-12.609115,Radar Fixo - 40 kmh@40
-39.091960,-12.628671,Radar Fixo - 40 kmh@40
-39.284287,-12.978712,Radar Fixo - 40 kmh@40
-39.291137,-12.985013,Radar Fixo - 40 kmh@40
-39.319524,-13.173890,Radar Fixo - 40 kmh@40
-49.222724,-25.389970,Radar Fixo - 40 kmh@40
-49.221189,-25.390490,Radar Fixo - 40 kmh@40
-38.395870,-12.148705,Radar Fixo - 40 kmh@40
-38.415074,-12.162086,Radar Fixo - 40 kmh@40
-49.325496,-25.421461,Radar Fixo - 40 kmh@40
-37.621937,-10.959561,Radar Fixo - 40 kmh@40
-37.550710,-10.986377,Radar Fixo - 40 kmh@40
-37.550913,-10.986603,Radar Fixo - 40 kmh@40
-46.554561,-23.136241,Radar Fixo - 40 kmh@40
-46.581620,-23.119507,Radar Fixo - 40 kmh@40
-49.210748,-25.372498,Radar Fixo - 40 kmh@40
-49.208199,-25.371298,Radar Fixo - 40 kmh@40
-49.326174,-25.422055,Radar Fixo - 40 kmh@40
-49.324343,-25.411288,Radar Fixo - 40 kmh@40
-49.284039,-25.368560,Radar Fixo - 40 kmh@40
-49.338000,-25.413842,Radar Fixo - 40 kmh@40
